#{"t_start": 1761400245.0864158, "env_id": "None"}
r,l,t
49.051437,173,4392.491637
45.537148,154,4392.619928
62.131462,180,4392.636944
4.1714287,103,4392.645952
63.997143,183,4393.388248
58.51716,182,4393.711081
61.225742,161,4393.770424
44.648567,185,4394.590604
39.485714,135,4394.684206
37.254284,161,4395.103427
42.080006,173,4395.4554
74.57144,198,4395.879709
30.479992,151,4395.906955
51.76858,156,4396.330127
45.971443,165,4396.348626
36.72571,140,4397.005992
41.285717,157,4397.047996
54.15716,165,4397.811876
35.87143,157,4398.45327
3.7142859,102,4398.71525
50.40858,148,4398.737066
83.18574,215,4399.197652
57.911434,193,4399.232983
51.694275,168,4399.364901
62.514297,170,4400.210222
3.4285717,105,4400.71768
56.337162,164,4401.361401
83.61431,206,4401.504936
40.32572,146,4401.59621
57.925724,173,4401.788276
61.554302,168,4402.034115
57.817158,182,4402.195421
29.531427,151,4403.244401
24.902859,145,4403.727807
46.094284,167,4404.149445
46.265717,161,4404.194502
96.54859,269,4404.552122
61.17143,177,4404.712695
55.048584,162,4404.771668
25.408562,127,4405.216578
50.854282,201,4405.361184
55.254307,162,4406.415448
6.228571,116,4406.66157
40.991432,155,4406.67169
45.645725,150,4406.67169
51.177147,154,4407.068824
44.577152,159,4407.282269
52.46002,156,4408.039293
58.24287,171,4408.416084
45.322865,146,4409.412741
45.162857,135,4409.811572
53.97713,197,4409.987258
47.92857,164,4410.056818
60.262894,192,4410.212893
91.977165,214,4410.602228
43.01142,185,4411.418992
43.922863,172,4411.480343
3.6000004,97,4411.834202
5.6000004,112,4412.296367
35.254288,146,4412.875214
58.685696,193,4412.931848
57.59145,168,4413.751025
83.528595,213,4413.760034
30.565716,137,4413.994906
54.194283,168,4414.428355
41.10286,150,4414.575848
42.991417,152,4415.056848
38.751434,126,4416.039058
57.442856,187,4416.247049
47.32572,142,4416.291864
46.891426,200,4416.509022
62.785744,173,4417.376755
47.997147,167,4417.629371
57.282864,172,4417.815018
43.53715,161,4418.212577
44.277138,173,4419.482928
63.94857,195,4419.673265
49.451443,154,4420.063248
51.800003,198,4420.293968
26.094284,213,4420.309797
54.014282,167,4420.735507
70.659996,212,4421.887938
95.900024,245,4421.916287
25.588572,148,4422.280047
43.117146,172,4422.495026
46.274303,135,4423.088306
64.57146,184,4423.261761
76.11146,181,4423.462175
60.888588,197,4423.677971
48.068577,178,4425.057496
38.811436,168,4425.1274
61.15999,172,4425.4909
60.02001,208,4425.499908
2.0142875,148,4425.68044
38.654297,152,4425.889466
36.305714,163,4426.576544
71.41143,190,4427.346803
22.30857,133,4428.052253
51.65431,175,4428.45114
58.00859,189,4428.60796
37.508568,178,4428.825954
57.50288,171,4428.85881
53.03715,178,4429.599147
68.19716,213,4429.806339
54.140003,188,4430.567519
23.71714,117,4430.567519
69.56289,186,4431.372761
44.711433,160,4431.404247
33.302856,151,4431.572382
46.61714,155,4431.572382
56.580017,151,4432.365642
48.431442,148,4432.531376
43.714294,146,4433.251479
41.768574,152,4433.400088
34.700005,131,4433.804492
51.899986,158,4434.526487
60.008564,179,4435.108831
47.925716,184,4435.265879
4.8571424,99,4435.292456
47.548576,169,4435.996974
69.08575,189,4436.678689
58.734303,188,4437.441071
60.800007,165,4437.452295
55.37715,151,4437.802425
59.577168,168,4438.72367
65.61146,180,4438.971144
62.754284,184,4439.629661
72.52572,218,4439.804885
54.259983,189,4440.217594
58.557167,181,4440.936791
38.814285,165,4440.955286
38.739998,143,4441.467439
78.871445,209,4441.486498
3.9428573,100,4442.216713
13.165714,128,4442.353104
57.35714,177,4442.425455
53.977146,203,4443.509887
49.59715,158,4444.045675
40.214294,171,4444.275288
4.514286,106,4444.477037
48.02859,191,4445.187605
41.780006,153,4445.199347
75.52004,192,4445.2219
54.29142,185,4446.024181
36.337143,194,4447.842266
58.908554,185,4448.423569
21.148573,142,4448.569751
79.40002,196,4448.918224
73.0343,224,4449.05325
49.442856,182,4449.404029
67.65431,187,4449.542292
58.102863,159,4449.715669
46.874294,174,4451.697107
24.634287,145,4451.742001
47.49715,183,4452.528535
34.871437,141,4452.538002
55.2686,163,4452.5461
53.97144,163,4452.657821
38.034286,135,4452.689864
45.87429,160,4453.027667
51.16,171,4455.430845
31.62857,145,4455.588653
49.285713,184,4455.601667
52.642857,153,4455.885412
39.34572,161,4456.083718
51.13142,167,4456.383164
40.30285,163,4456.699743
55.845695,188,4456.832269
3.3142858,91,4458.463567
3.8285718,96,4459.089818
4.7428575,105,4459.675859
45.648556,167,4460.297977
45.46285,161,4460.585451
64.20289,184,4460.923377
45.945724,157,4461.411298
31.640007,175,4461.860781
38.017143,174,4463.110788
34.52572,123,4463.563429
58.954308,203,4464.461583
79.35716,196,4464.761227
46.27429,153,4464.918656
64.94287,202,4465.821104
74.32859,178,4466.102573
57.18283,210,4467.304219
70.177124,204,4468.467902
44.925724,153,4468.590176
57.968582,194,4468.730754
57.29717,144,4468.868223
44.308575,156,4469.128887
49.254276,156,4470.639504
1.5428572,84,4471.709211
58.02288,182,4471.975722
3.2571435,92,4471.975722
44.422863,191,4474.189962
57.68572,165,4475.004572
59.902878,173,4475.416636
66.17145,203,4476.757804
52.560013,169,4477.031565
32.95428,138,4477.161523
47.79429,160,4477.70086
57.88573,167,4478.11755
43.277145,155,4480.521218
67.68573,184,4480.670171
4.8,119,4481.214854
64.36287,192,4482.282062
56.251442,166,4482.681951
48.06001,167,4482.986193
47.139996,160,4483.371933
52.50858,170,4484.175675
54.99716,161,4487.505436
31.359997,130,4489.280067
76.528595,202,4490.445817
42.482857,159,4490.454892
80.43145,216,4492.254483
40.37143,159,4492.487334
46.96286,151,4493.434599
62.54571,188,4493.773476
58.034267,172,4498.367203
24.742857,132,4498.736375
45.482845,182,4501.766203
38.50857,151,4502.942102
90.57716,228,4503.510226
58.699997,193,4505.289586
83.42576,217,4505.847678
69.062874,220,4505.847678
67.37432,180,4509.394855
55.454304,205,4511.303448
47.785725,155,4511.410946
54.674286,179,4514.119888
40.44285,154,4514.844193
53.317127,196,4515.67417
63.29717,176,4516.867627
63.062885,194,4518.046389
35.174282,143,4518.403191
21.354288,127,4519.456481
50.331432,158,4523.851399
69.07428,202,4523.851399
60.471443,186,4526.346209
54.074284,175,4526.474785
57.608597,170,4527.290017
30.902855,153,4529.192979
55.174294,194,4530.271993
72.257164,214,4531.943201
38.702858,154,4533.810009
55.897133,179,4535.255781
45.685722,157,4536.56247
54.862843,176,4537.625411
62.014313,183,4538.311427
48.257133,149,4538.373195
57.88573,181,4540.0897
40.24,145,4540.272219
16.785713,135,4541.242995
51.78858,165,4541.430986
70.97432,201,4541.525904
25.09714,135,4541.882615
36.037148,137,4541.982643
51.86287,169,4542.008235
48.99141,166,4542.688821
41.048573,136,4543.368994
80.28003,205,4543.402247
18.382854,120,4543.510134
11.620001,124,4543.788622
62.511436,174,4544.078654
49.28858,147,4544.274532
32.94286,147,4544.297392
52.608574,152,4545.00758
37.63999,150,4545.992081
28.471432,129,4546.099226
66.02287,187,4546.557179
71.99715,202,4546.822548
63.97718,177,4547.103356
42.688572,173,4547.294862
73.11429,192,4547.53981
55.694286,172,4548.000427
20.68571,142,4548.246635
47.63429,153,4548.425939
61.100002,176,4549.302566
2.2857146,88,4549.346687
39.348568,134,4549.60447
45.422844,171,4549.794645
48.86571,164,4549.824963
73.711464,211,4550.087227
33.545715,134,4550.311491
30.485716,126,4550.327016
48.46285,152,4551.552041
43.157143,146,4551.990453
50.734295,159,4552.124171
63.89144,185,4552.196776
43.854294,148,4552.41212
35.982857,154,4552.780779
53.171436,161,4552.853786
55.211437,196,4552.853786
50.334297,157,4554.318811
3.371429,94,4554.497191
44.534294,142,4554.529495
34.925716,134,4554.5631
67.917175,175,4555.14514
56.822845,170,4555.37936
40.011436,159,4555.648334
64.58574,181,4555.936146
35.868572,152,4556.657095
2.514286,90,4556.772711
51.90001,163,4557.06119
61.9743,171,4557.098767
62.122868,196,4557.572403
64.0943,179,4557.911479
42.051422,137,4558.036662
59.69712,173,4558.261696
45.134293,133,4558.82788
31.768574,139,4558.867478
5.6,118,4558.930351
70.865715,184,4559.866537
58.60574,169,4560.138477
48.29715,173,4560.71882
79.20001,198,4560.809234
39.288574,137,4560.961124
37.83714,142,4561.054512
70.59431,187,4561.182831
70.19147,195,4562.017889
63.431427,179,4562.898926
4.571429,101,4562.919217
39.474285,130,4563.187688
65.86572,198,4563.553121
36.468575,138,4563.573656
63.58859,186,4564.044877
60.917168,198,4564.054992
47.702847,180,4564.853149
19.777143,140,4565.138718
35.39429,154,4565.401226
56.56858,183,4566.149165
60.954308,174,4566.346799
50.728573,184,4566.550977
50.457157,158,4566.587878
41.262856,172,4566.838786
59.58001,158,4567.403676
30.574287,145,4567.800786
60.917156,179,4568.059871
38.708572,133,4568.983734
48.542866,169,4569.020407
35.91714,155,4569.046888
79.677155,213,4569.518304
69.80003,194,4569.661457
52.105736,160,4569.937996
59.411415,165,4570.639862
43.08285,151,4570.669497
57.402874,168,4571.860868
37.37714,168,4571.930126
15.788572,147,4572.155386
73.720024,196,4572.355745
45.585716,151,4572.575016
50.482872,157,4573.060765
92.67146,215,4573.12965
57.562843,183,4573.521046
38.214287,138,4573.982171
46.419994,164,4574.463581
50.36001,166,4574.685032
54.08859,155,4574.693367
49.59144,156,4575.40369
66.05147,183,4575.906883
85.81717,226,4575.943603
63.194298,192,4576.384911
51.64858,160,4576.384911
13.48,118,4576.542902
27.294287,130,4576.756247
47.408573,182,4577.274144
46.614296,149,4577.704992
34.240005,156,4579.139844
36.208576,153,4579.17003
70.37143,191,4579.219906
66.99431,203,4579.392348
4.514286,102,4579.614741
52.194286,189,4579.654526
57.74287,180,4579.837689
71.871445,200,4580.595565
45.514286,141,4581.333709
43.314285,162,4581.541356
56.111435,173,4581.990366
62.042854,189,4582.02035
41.942863,165,4582.180064
49.845722,167,4582.30064
63.954285,185,4582.431065
55.434303,169,4583.224178
22.614288,122,4583.353288
5.828571,108,4584.04326
49.42286,162,4584.087253
25.042856,129,4584.342046
50.868572,163,4584.563473
32.505714,179,4584.761623
48.60287,205,4585.2631
40.711426,170,4585.790271
36.62572,145,4586.190407
65.48573,201,4586.525459
51.820007,154,4586.701016
35.957146,144,4586.884161
62.251442,168,4587.36996
57.654274,185,4587.819984
40.271423,154,4588.470081
59.339977,195,4588.494784
2.9142861,93,4588.738455
31.731428,147,4588.738455
44.771435,156,4588.761536
45.75428,144,4588.966402
54.617126,180,4589.384827
55.53715,177,4590.394129
69.22289,175,4591.070998
66.22857,189,4591.280475
49.291435,175,4591.338573
41.922863,183,4591.500664
57.454273,178,4591.581032
47.494278,152,4591.58947
56.38857,195,4591.726854
41.728573,161,4592.803524
62.87146,159,4593.569515
53.09143,173,4593.701618
55.805725,170,4594.002863
56.985737,168,4594.174991
47.582863,175,4594.520595
57.71716,192,4594.912893
78.2143,223,4594.981945
37.548573,165,4595.627025
3.657143,99,4595.822714
36.634285,146,4596.124459
49.185726,153,4596.305296
58.962852,189,4597.266477
54.665733,176,4597.497208
72.96003,200,4597.524576
58.10287,212,4598.186378
53.88287,176,4598.238506
27.600004,170,4598.290551
46.651436,163,4598.498461
55.905724,161,4598.673832
2.514286,88,4599.873177
48.025726,164,4600.04453
60.75714,179,4600.149791
65.89717,199,4600.279944
40.531425,148,4600.493169
63.648605,186,4600.961735
42.75144,177,4601.276072
85.43431,219,4601.544614
67.53143,179,4602.765011
33.14,179,4603.186437
48.42001,165,4603.194719
58.568592,197,4603.20298
55.21714,208,4603.595739
42.22572,172,4603.824744
49.94001,152,4603.863046
36.625713,156,4604.159382
62.04,175,4605.321195
54.24286,171,4606.026365
58.83141,204,4606.208841
30.98285,142,4606.246373
77.437164,211,4606.255506
64.46286,178,4606.444961
65.214264,224,4606.45628
69.57429,193,4606.640672
40.194286,158,4607.693598
50.66857,159,4608.745909
70.08003,175,4608.981505
52.797157,193,4609.004963
60.534286,188,4609.147205
53.822857,173,4609.163725
61.15143,201,4609.60986
79.24288,219,4609.973708
2.9714289,93,4610.791792
74.31147,196,4611.191361
54.5,170,4611.920264
4.3428574,107,4612.058106
63.531456,174,4612.143058
41.685715,179,4612.16822
58.52858,189,4612.827184
97.35717,250,4612.88871
39.060005,163,4613.586629
30.88,194,4613.770909
20.737144,153,4614.51248
31.468575,170,4614.535905
36.325718,196,4614.951445
73.560036,209,4615.302917
39.882862,189,4615.692132
62.902866,202,4615.950028
47.83715,175,4616.389064
59.794285,190,4616.437343
45.580006,149,4616.793817
49.677143,179,4617.283305
36.677143,164,4617.358035
57.25714,176,4618.037663
44.94286,156,4618.073574
43.81144,154,4618.641361
33.725716,136,4618.834437
10.268572,116,4618.869807
59.628574,167,4619.351659
50.911438,170,4620.296827
57.625725,206,4620.744355
39.148575,149,4620.95071
66.768585,185,4621.166357
41.217148,161,4621.233484
56.365738,194,4621.274732
49.751427,177,4621.513557
66.56859,169,4621.903005
61.10287,192,4623.165828
60.011456,183,4623.548808
46.70858,163,4623.593873
63.84573,181,4623.625686
55.082863,170,4623.854684
50.539986,180,4624.005264
53.72859,175,4624.243805
10.13715,183,4624.736324
30.451427,125,4625.088748
30.76857,152,4625.843473
74.76002,192,4626.731238
66.93432,190,4626.801016
65.09143,179,4626.949423
80.240036,218,4627.566833
58.902878,187,4627.815747
87.22573,220,4627.815747
43.045715,163,4627.94362
22.540003,141,4628.903174
53.025726,181,4628.960542
58.74288,171,4629.499137
65.32573,184,4629.668533
52.82286,170,4630.163675
54.334286,173,4630.447356
10.014293,188,4630.655789
53.54,209,4630.923738
45.457134,152,4631.261057
49.21429,164,4631.310201
56.16857,171,4632.223127
5.58571,198,4632.491017
2.6857147,85,4632.661923
2.857143,94,4632.688417
43.97715,163,4632.962331
60.417164,204,4633.223453
47.382866,163,4633.465224
59.91145,188,4633.601372
53.945736,160,4634.963899
37.180004,154,4635.619313
59.17145,182,4635.658891
45.674297,149,4636.079238
75.562874,215,4636.098475
78.65144,207,4636.126275
72.94288,206,4636.60951
69.694305,187,4636.60951
49.374306,167,4637.477445
42.54285,158,4637.985249
47.800007,185,4638.46525
51.351418,179,4638.777867
59.297153,188,4638.925998
53.98001,149,4638.954508
42.72286,156,4639.020739
56.791454,215,4639.389447
4.857143,107,4639.665183
49.580006,165,4639.951224
63.468567,192,4641.366379
23.23143,169,4641.391794
67.66861,183,4641.584278
55.537155,156,4641.64501
20.04286,183,4641.816639
68.35999,199,4641.993882
29.50858,162,4642.483943
44.705715,185,4642.483943
4.114286,101,4643.756159
30.98857,142,4643.931699
36.43428,148,4643.956733
51.271446,157,4644.395234
57.53143,177,4644.608648
52.954304,175,4644.81621
49.714275,164,4645.290676
44.534294,173,4645.357785
62.1886,188,4646.719285
68.74289,188,4646.933071
64.80003,189,4646.972043
48.68286,183,4647.326585
29.014288,182,4647.860845
73.62,208,4648.140591
53.965702,176,4648.354247
53.505726,204,4648.993006
44.13999,154,4649.593206
56.08857,158,4649.826987
61.47715,181,4650.196014
53.388565,164,4650.666088
45.30857,167,4651.03432
69.0286,177,4651.609905
62.471443,227,4651.618255
68.531456,181,4652.280903
47.36572,158,4652.372912
9.845714,124,4652.528253
43.70571,156,4652.575063
5.2571425,105,4652.994822
43.92857,143,4653.285525
50.665703,150,4653.999937
54.548557,185,4654.556675
38.5,157,4654.783502
46.797142,166,4655.083447
39.420002,162,4655.096234
46.47144,168,4655.301487
43.351433,157,4655.510008
72.51146,193,4656.35315
51.22858,159,4657.087319
52.594276,154,4657.588092
74.44,224,4657.613001
56.13716,176,4658.02029
89.871445,207,4658.11313
63.591427,192,4658.360891
43.645702,187,4658.527311
68.80001,201,4659.577416
32.242855,161,4660.567085
40.631435,204,4660.678075
66.8086,184,4660.85694
49.397133,170,4661.052603
39.362858,165,4661.097736
62.902874,174,4661.6057
65.33429,192,4661.817223
47.985714,154,4662.364341
16.622858,133,4662.620507
52.1343,174,4663.380607
51.46857,196,4663.902501
67.07145,192,4664.060283
41.579994,195,4664.125731
66.13146,178,4664.567574
36.70857,149,4664.778658
65.677155,202,4664.795518
57.557144,176,4665.339747
43.522865,146,4666.320757
65.39715,194,4666.473937
40.18286,168,4666.548883
60.24286,203,4667.036898
51.374294,160,4667.237442
18.285717,201,4667.685875
70.36003,204,4667.926144
4.8,105,4668.121753
62.117157,173,4668.140436
4.628571,110,4669.878857
46.38573,206,4670.161879
55.64001,158,4670.174505
73.48858,209,4670.374642
73.46003,181,4670.39261
32.86572,139,4670.584291
58.31431,165,4671.106055
45.002865,195,4671.599776
3.8857145,96,4671.769666
22.460001,119,4672.075766
55.605698,182,4672.812552
52.482876,156,4672.857798
53.180008,169,4673.092119
58.08573,176,4673.465338
12.505714,120,4673.553008
27.482859,126,4673.755944
45.67142,145,4674.435342
72.42573,207,4674.454178
5.142857,100,4674.704689
56.317165,163,4675.385939
71.23426,197,4675.930648
62.88289,178,4676.34405
59.648586,168,4676.363516
68.66856,194,4676.496832
25.554289,123,4676.60937
48.8,151,4677.08829
46.285706,150,4677.097864
43.351444,160,4678.125858
29.14857,151,4678.602415
47.745724,151,4679.384066
50.628582,157,4679.536329
51.74,169,4679.5619
60.188595,203,4679.809083
68.82857,198,4679.809083
75.48287,208,4679.87363
51.145725,168,4680.757118
72.560005,187,4681.488003
40.774292,153,4681.788762
48.00858,155,4681.846148
36.85143,160,4682.030892
47.191425,152,4682.109134
52.157143,182,4682.577686
76.54574,206,4683.069936
34.811428,166,4683.304725
38.834286,155,4684.449473
54.774284,162,4684.713528
55.191425,190,4684.747675
65.87145,221,4685.287329
76.268616,214,4685.562943
52.17144,175,4685.752385
33.06857,154,4685.842302
50.962845,177,4686.501213
20.291428,120,4686.722694
44.528564,138,4687.260164
48.54285,167,4687.686792
40.517143,152,4687.992267
3.3142858,85,4688.012016
64.06003,175,4688.049742
41.331432,152,4688.175393
64.60857,199,4689.056451
70.08001,202,4689.718842
42.462864,154,4689.74514
5.7142854,116,4689.92862
46.66287,140,4690.410113
39.220005,155,4690.473085
75.62286,200,4690.894501
48.080006,174,4690.894501
54.942867,168,4691.692017
60.474293,180,4692.499377
60.425713,191,4692.728337
44.27714,164,4693.002686
58.88573,172,4693.123716
46.511433,161,4693.398984
56.8343,182,4693.996793
72.30001,253,4694.181405
46.108578,158,4694.456863
20.477142,122,4695.190517
60.577164,176,4695.811624
61.717167,192,4695.841556
60.65431,170,4696.088785
7.2342863,115,4696.336179
48.434284,170,4696.379194
45.028572,165,4696.640796
46.977146,163,4696.81178
22.851429,121,4697.181397
43.137146,144,4698.154493
45.480003,148,4698.643165
66.38858,184,4698.801378
45.05144,155,4699.254829
66.45431,163,4699.263868
73.89144,211,4699.356445
73.985725,200,4699.545733
52.62573,172,4699.976682
26.714285,142,4700.454581
62.694317,164,4702.852652
31.940004,143,4703.05462
62.208572,186,4703.120959
26.199997,140,4703.926474
50.60001,186,4704.348636
60.302868,211,4704.374802
3.6,89,4704.596952
93.03718,255,4705.288618
72.64003,199,4705.446692
4.1714287,96,4705.930481
60.420025,164,4706.036404
63.742855,193,4706.429585
54.46859,155,4706.458695
46.877144,160,4706.989371
58.585735,181,4707.504293
57.90574,155,4707.912333
15.025715,118,4707.94493
4.571429,102,4708.13306
73.80857,199,4708.555378
79.16287,210,4709.305069
39.557144,146,4709.328155
58.44285,195,4709.572659
4.1714287,104,4709.61854
43.745724,148,4710.300191
65.42289,183,4710.512621
56.7057,192,4711.251993
52.145737,168,4711.251993
64.60859,176,4712.515846
46.297142,164,4712.543076
58.640022,186,4712.578869
63.40003,177,4712.810267
5.371429,101,4713.273114
45.5,189,4713.839682
46.951416,215,4714.092263
59.045715,167,4714.276739
18.042854,134,4714.785463
43.565704,174,4715.306146
41.705723,176,4715.73728
62.780025,207,4715.843672
42.728584,189,4716.255082
47.22286,146,4716.528816
41.65143,164,4716.557291
50.665718,194,4717.444756
35.937145,134,4717.49836
4.0,99,4717.506714
83.48288,211,4718.196132
49.81715,167,4718.412245
61.122833,159,4718.747036
44.525723,152,4718.937579
36.400005,174,4719.209522
49.81715,150,4719.810691
37.017147,157,4719.923457
52.797153,160,4720.0769
42.085712,136,4720.86829
45.031433,162,4721.112803
47.611423,159,4721.811236
66.08287,176,4721.872131
59.62574,173,4722.318275
19.200003,141,4722.547449
39.225716,154,4722.805534
69.19716,191,4723.089855
68.12857,184,4723.758271
41.70856,188,4724.035774
60.422886,169,4724.46332
6.0571423,114,4724.939962
40.48,170,4724.992229
71.28573,210,4725.222592
63.85717,169,4725.46942
69.89715,194,4725.64324
41.737144,165,4726.36062
25.637144,117,4726.688958
44.048573,146,4726.688958
69.66859,192,4727.086654
40.502853,136,4727.121782
19.09143,168,4727.828357
10.834289,158,4727.873497
63.17998,191,4728.533351
49.15429,159,4729.408953
54.725716,163,4729.547809
60.962887,188,4729.548812
40.42,166,4729.870661
65.61144,185,4730.112508
29.117146,142,4730.286506
46.37715,146,4730.375217
56.45716,175,4731.503997
47.620003,162,4732.038193
45.262867,166,4732.086905
63.534313,185,4732.337799
34.434288,145,4732.554744
55.92859,186,4732.807879
65.70288,173,4732.828565
29.691427,123,4733.468201
66.37428,211,4733.73069
47.685722,139,4734.242624
43.62858,156,4734.930226
33.72572,146,4735.158999
66.742874,199,4735.158999
48.934277,189,4735.24296
6.6285715,120,4735.636941
76.88288,193,4735.87703
72.33715,191,4736.557392
51.280014,182,4737.575971
33.30857,138,4737.586638
13.451426,129,4737.607197
38.625717,143,4737.897443
41.745716,160,4738.075472
45.602863,149,4738.352682
47.728565,165,4738.8318
28.188572,138,4739.690124
59.40855,187,4739.838327
55.065727,159,4740.111346
59.67998,191,4740.608944
64.74,173,4740.779011
45.631435,170,4740.825667
60.262882,167,4741.069959
2.0,82,4741.493489
5.142857,109,4741.521503
40.765717,164,4741.531106
5.2000003,101,4742.693918
19.985716,118,4742.713282
35.81143,157,4743.208072
44.660004,162,4743.449132
80.29145,218,4743.449132
60.4743,182,4744.629152
60.065727,198,4744.843376
71.345726,201,4744.916907
37.434288,160,4745.447016
61.56284,177,4745.758221
43.31429,146,4745.966317
47.545715,156,4746.553214
51.288574,193,4746.910756
2.7428575,86,4747.967246
29.102861,131,4748.161783
59.997154,183,4748.17144
32.39143,179,4748.365412
67.268585,183,4748.463039
63.845745,171,4749.357092
57.348545,182,4749.394215
31.697138,139,4749.394215
2.514286,85,4749.655632
35.34857,135,4750.67769
45.16858,156,4750.707979
3.371429,96,4750.996813
51.348568,172,4751.063148
57.520023,155,4752.081308
27.131428,140,4752.124868
76.52004,207,4752.150311
50.19714,181,4752.588833
5.371428,106,4752.618649
58.194286,166,4753.54851
35.920002,152,4753.706303
39.89429,156,4753.885634
2.9714289,86,4753.97151
3.657143,94,4754.174594
31.000002,131,4754.344729
49.211433,167,4754.874419
79.23717,211,4755.856777
17.194284,145,4756.221103
44.180004,157,4756.371706
60.37431,178,4756.906573
44.079994,153,4757.061786
55.705727,172,4757.146326
45.557137,199,4757.384879
48.602863,167,4757.806721
45.70286,159,4758.275471
42.565716,143,4758.543525
6.514285,115,4758.756637
28.422861,120,4758.934128
36.825714,144,4759.653766
53.517143,228,4759.846507
74.22572,204,4760.329622
47.840004,134,4760.610588
34.3,154,4760.619182
56.57145,187,4760.647949
50.74286,162,4761.125735
48.934296,156,4761.253883
46.422863,184,4762.48267
54.86573,182,4762.559891
5.0857143,103,4762.892349
47.85716,152,4763.007805
51.437157,158,4763.143222
41.554295,205,4764.126534
86.50573,229,4764.149362
61.514267,194,4764.566398
5.8285713,112,4764.633622
55.73427,159,4765.276866
27.805714,139,4765.534463
39.425716,137,4765.542564
54.96859,166,4765.760236
5.942857,106,4765.894834
5.5428567,104,4766.358156
42.185715,151,4766.458739
59.95715,167,4767.121783
23.637142,119,4767.35976
56.6086,173,4767.974503
48.208576,159,4768.004353
47.317146,165,4768.32151
51.88858,161,4768.738078
73.7543,204,4768.916068
57.634293,182,4769.215908
61.3486,181,4769.876134
4.2857146,105,4769.910136
61.745712,198,4770.358354
50.2,168,4770.510802
54.7743,170,4770.556794
43.82285,184,4771.836143
49.174297,186,4772.030833
58.208595,167,4772.07111
62.27426,160,4773.190524
36.32,149,4773.190524
70.785736,195,4773.211855
56.26572,204,4773.896867
102.14573,246,4773.959594
59.131413,177,4774.694986
55.39144,189,4774.705129
70.59432,193,4774.98653
43.75143,149,4775.412471
39.520004,160,4775.59559
46.44858,159,4775.605064
40.911427,161,4776.420271
55.95717,187,4776.800494
22.688568,137,4776.840484
30.01143,138,4776.857723
31.962862,126,4777.315444
57.714302,181,4777.784023
55.31715,156,4777.978266
76.00859,204,4778.737816
71.117134,173,4779.163486
48.24572,178,4779.469831
50.231426,175,4779.48232
46.54572,150,4779.67183
66.43429,186,4780.005174
45.685707,151,4780.454925
69.25714,176,4780.956459
40.585716,166,4781.59606
28.448574,143,4782.125776
58.328594,165,4782.340145
54.56859,168,4782.355207
40.314285,170,4782.582108
70.02289,209,4782.59249
58.631424,198,4783.454829
57.58001,189,4783.789609
42.574276,164,4784.024379
49.854294,143,4784.48318
40.12285,148,4784.618217
66.33429,173,4784.730458
52.568584,163,4785.125104
45.64857,172,4785.213393
16.077143,181,4786.152742
46.857147,157,4786.273296
31.540003,134,4786.575
44.968567,178,4786.783585
52.402878,161,4787.024579
3.771429,98,4787.780077
66.377174,212,4788.348535
3.4285717,99,4788.730585
58.357147,205,4788.772642
80.657166,220,4788.812379
56.81144,165,4789.206794
51.508575,170,4789.576753
67.57715,193,4790.555504
37.088573,135,4791.184827
45.59715,166,4791.205441
41.437145,150,4791.230124
52.205708,195,4791.442102
49.13144,168,4791.687094
46.88285,160,4792.427891
71.66576,198,4792.503361
31.182861,130,4793.268113
39.42,157,4793.704333
49.182854,166,4793.923317
69.72855,204,4793.940217
47.27999,165,4794.028119
66.697174,189,4794.678892
57.95716,187,4795.458634
15.208572,126,4795.88453
77.8486,228,4795.940321
63.268593,183,4796.194615
28.351429,146,4796.358881
30.177147,114,4796.415543
59.805737,190,4796.9637
61.87143,181,4797.113762
3.2000003,101,4797.862299
44.294277,157,4798.634235
30.459997,133,4798.866818
65.05145,196,4798.875584
42.11143,162,4799.117295
42.297146,151,4799.372458
65.80574,193,4799.746483
62.805717,180,4799.861715
56.754284,158,4800.334767
22.351427,136,4800.988649
40.148567,159,4801.078977
37.21143,145,4801.320137
39.11143,139,4801.530912
57.057148,206,4802.092487
56.191418,184,4802.574012
60.854313,176,4803.082753
73.94,223,4803.345034
49.371426,165,4803.990003
61.517143,198,4804.062733
66.95146,194,4804.236087
5.142857,111,4805.246483
82.8343,216,4805.298263
72.80002,192,4805.496191
58.285736,171,4805.691679
52.32857,171,4806.475009
29.391428,140,4806.737939
44.679993,166,4807.127097
59.662857,195,4807.411287
29.174288,140,4807.435813
31.682861,136,4807.849614
61.680027,179,4808.166695
73.48285,209,4808.863264
40.16857,156,4808.942579
18.760002,126,4809.433204
62.557156,189,4809.816563
63.985714,174,4809.861597
55.64571,191,4810.384558
49.37715,163,4810.76058
39.79142,196,4810.850307
66.20859,184,4811.792121
4.7999997,99,4811.984089
63.545692,206,4812.01519
57.054306,176,4812.215321
70.508606,196,4812.914213
74.05715,213,4813.13121
16.525713,118,4814.181183
49.3343,140,4814.372642
67.717155,205,4814.415107
66.87715,219,4814.450104
57.337154,180,4815.144307
29.065716,129,4815.320424
70.58002,196,4815.608267
46.17428,162,4816.033239
26.039999,145,4816.76097
49.2057,147,4816.926589
51.331444,170,4816.976372
28.471434,138,4817.416259
68.32284,193,4817.461714
51.462864,157,4817.746251
63.322853,182,4818.576656
79.974304,195,4819.096186
6.1714277,112,4819.115096
37.737137,177,4819.746845
52.114292,196,4819.988405
45.254295,208,4820.040537
25.605715,133,4820.67053
53.67145,181,4820.679152
