#{"t_start": 1764333360.1245508, "env_id": "None"}
r,l,t
12.899996,197,5051.153512
8.519997,152,5072.260842
14.266666,149,5087.333034
12.526667,186,5100.048802
14.266663,164,5135.644469
15.420002,152,5155.003731
1.5199986,157,5156.644876
24.259996,159,5205.397038
27.886662,210,5217.90157
12.553331,202,5221.286959
4.4066644,150,5228.264676
33.33333,196,5252.060545
20.09333,189,5289.367819
23.813332,175,5294.599924
20.999996,190,5305.115282
22.37333,192,5375.262567
31.586658,182,5385.85138
17.946665,192,5389.417513
16.71333,219,5410.414807
15.039997,205,5433.232147
3.7999992,157,5446.821305
16.466667,182,5450.920974
24.173326,202,5471.526708
8.000001,158,5517.16436
14.986664,216,5554.237477
19.07333,212,5563.005292
9.513331,157,5578.237627
26.599995,207,5580.358589
8.366667,185,5589.301634
6.859997,174,5594.706412
7.406666,154,5605.804801
6.466667,144,5650.246374
10.206665,188,5746.3296
13.386665,184,5756.320114
15.320002,175,5766.102599
3.5399966,188,5788.539872
22.89333,193,5788.539872
26.699995,223,5813.770713
26.019997,203,5816.962748
23.46666,223,5871.271546
3.9666648,141,5884.20058
1.8533313,158,5912.428116
2.1733332,140,5921.091402
24.6,197,5933.028549
5.739996,177,5986.764726
27.199999,221,6002.922445
19.486664,220,6021.233859
14.026667,193,6080.934506
13.4733305,169,6086.00791
21.079996,165,6088.025995
19.5,219,6096.551579
7.0066624,188,6130.831326
7.006665,153,6145.702777
13.2666645,204,6213.36274
3.766663,198,6226.197973
8.940001,167,6253.36357
30.906658,198,6292.835598
21.073326,194,6296.190087
2.8533306,207,6298.327882
8.806667,193,6328.394261
0.7866659,116,6348.449392
10.586662,213,6363.334456
10.613335,154,6371.639049
26.046665,176,6480.753313
4.2666626,223,6496.604917
18.026667,192,6502.798849
27.219992,199,6511.204043
31.086662,208,6548.790912
9.226661,197,6556.317621
28.219994,200,6585.780015
25.019993,213,6587.63217
4.7133327,152,6643.039165
8.626667,147,6653.249778
7.533331,176,6682.679834
9.073332,170,6709.623265
19.266666,226,6721.479541
21.759998,152,6726.513269
7.253332,188,6732.396985
14.453331,189,6756.819706
16.493332,213,6836.415775
3.139997,196,6858.666662
12.546661,245,6865.985724
18.54,178,6883.991332
26.499992,173,6891.854609
7.1466675,155,6915.442491
4.826662,203,6927.946543
22.279995,209,6936.450089
5.4599996,172,6994.611108
26.71333,203,7038.966515
10.326666,185,7040.561851
28.46666,213,7056.36886
4.2133303,171,7059.63681
18.246664,201,7069.917684
11.486663,200,7105.439459
11.499994,205,7122.959618
22.413334,183,7168.662368
24.413332,162,7199.621514
15.413334,181,7215.474101
11.659996,169,7235.523387
19.76,186,7244.74799
24.686665,212,7262.634042
6.579996,177,7285.005535
12.673331,225,7317.955408
9.326665,160,7355.199486
5.37333,161,7373.599628
21.839996,216,7385.867966
9.346668,150,7415.662138
9.486662,188,7431.443245
19.60666,216,7448.550645
9.293329,178,7464.331881
22.906666,207,7513.59581
21.606663,168,7526.939825
5.979996,167,7536.064304
26.713331,201,7547.710822
24.89333,194,7588.484754
23.006662,190,7597.318929
7.2266645,175,7602.149087
28.799995,224,7665.384332
27.239998,169,7668.234526
4.833331,155,7669.996221
18.833328,197,7716.692622
26.346655,208,7739.1048
19.579994,185,7764.252609
14.306662,179,7775.608462
21.77333,186,7779.197879
6.279996,167,7841.937786
15.299999,191,7866.581693
18.886667,143,7872.990884
22.86667,209,7890.232095
15.239996,171,7919.551957
6.359996,169,7938.229439
7.066662,167,7942.900494
31.62666,235,8006.563821
7.206663,169,8027.629725
23.039999,173,8049.247504
13.713333,204,8059.950551
23.013325,232,8071.763991
22.95333,179,8119.149792
24.026667,201,8119.149792
20.306662,215,8151.690026
4.106664,168,8176.094446
27.926664,165,8192.763436
24.246664,149,8202.965298
16.246662,193,8234.721306
25.759996,178,8236.659734
5.619996,190,8288.641216
19.866663,152,8293.827973
25.36,214,8311.808082
15.9,180,8347.048138
23.339993,215,8398.96085
10.8,179,8413.240182
22.87333,184,8414.272779
33.84666,230,8417.266779
24.03333,170,8426.646343
20.87333,184,8437.394556
23.466665,177,8441.788063
16.946667,198,8461.333491
4.3599977,144,8467.269615
19.019997,196,8483.075576
20.126667,142,8485.257438
27.279995,177,8486.819809
20.63333,197,8488.816692
9.833333,161,8502.968044
27.139996,212,8516.064733
18.493332,175,8527.920063
26.03333,169,8531.45644
5.226664,163,8545.031142
31.193325,194,8553.730367
17.579996,190,8558.513179
3.766663,210,8563.976481
12.713331,168,8565.758011
28.873327,169,8592.854872
16.953327,221,8600.538751
23.439999,191,8603.612663
11.6399975,185,8614.699226
23.153334,165,8616.703267
17.259998,184,8636.101434
19.446667,198,8636.268121
24.193329,201,8643.457333
3.9866643,160,8655.460436
13.273333,154,8661.753284
18.54,142,8671.877508
10.833331,193,8678.819878
18.726667,164,8678.819878
6.5999956,180,8702.713548
22.413334,171,8707.50322
17.633331,219,8717.242112
7.159996,162,8720.35611
23.646664,195,8726.291471
23.73333,172,8735.885726
24.786661,185,8746.501759
14.486664,187,8747.218998
19.279999,160,8760.016339
13.386664,181,8772.525746
16.01333,199,8788.974811
22.706663,197,8790.67489
25.373327,184,8792.302646
23.793333,150,8799.321772
10.046659,206,8806.298625
9.159993,209,8821.206116
12.226663,185,8826.066753
19.993334,204,8844.193963
21.479996,154,8846.703575
11.066667,167,8847.748293
27.93333,187,8856.01006
26.826664,163,8856.796845
7.0999956,167,8866.862315
17.03333,219,8898.090224
4.853331,156,8901.326791
6.6533327,141,8910.293699
18.459993,234,8912.922569
23.819996,173,8912.922569
23.159998,191,8918.276279
8.019995,203,8933.991874
30.759998,222,8952.858875
14.633331,165,8974.960397
19.606659,200,8981.80691
3.6999965,192,8989.089509
27.266665,232,8993.01702
29.733322,202,8998.956694
23.866663,229,9003.251119
21.74,172,9024.910666
18.813334,137,9030.812903
27.059992,245,9033.346857
22.113333,153,9042.314973
23.566666,159,9055.164066
28.206656,193,9063.669414
26.19333,170,9064.402453
9.193329,199,9078.656715
23.806665,143,9083.24615
17.426664,228,9109.227082
16.206663,186,9112.921885
27.526663,217,9173.705059
22.539995,212,9221.399177
21.90666,209,9241.158503
19.85333,161,9247.915793
27.63333,226,9257.48264
9.639998,197,9268.574269
12.8,126,9283.885681
24.366665,177,9311.426672
21.486666,195,9330.257149
21.179995,183,9363.051968
24.679998,165,9375.472332
1.6333318,145,9395.802859
22.426664,206,9401.508725
22.44,197,9409.03089
35.813328,208,9421.595796
26.686665,165,9431.198221
11.919995,174,9456.063351
23.313332,172,9496.051339
15.319998,193,9504.733517
17.633333,120,9507.729124
6.6466627,174,9532.867968
19.693333,201,9541.067937
30.753323,231,9568.977719
12.806665,189,9575.094555
16.673332,161,9578.319439
19.279999,132,9597.670268
16.973335,144,9599.116523
12.4,100,9607.290785
16.273333,122,9615.817609
22.68,173,9628.817889
6.206667,174,9690.356619
29.81333,192,9699.847553
6.3066635,184,9704.742062
22.626667,146,9704.742062
4.9066634,151,9716.51282
18.026669,175,9723.985041
22.693329,150,9725.246024
26.326664,177,9757.853057
24.759996,157,9800.63965
20.046665,134,9807.587795
24.319998,163,9812.50784
29.533329,190,9835.801761
14.926666,199,9842.228112
29.699997,173,9844.13323
13.46,180,9847.832976
17.460001,137,9851.206748
21.466665,165,9903.797215
9.6399975,168,9912.681527
20.939999,173,9920.995801
20.839998,147,9937.47904
22.806667,172,9942.029946
22.433329,158,9947.169447
19.933332,191,9961.299252
28.753328,198,9965.173318
24.599998,141,9990.428091
24.533333,143,9997.590141
21.02,143,10016.822874
29.493328,180,10025.680789
20.433334,154,10028.228907
21.933332,162,10049.900717
20.486668,163,10057.111313
31.68666,212,10069.811486
22.31333,166,10091.15679
18.873333,162,10097.042588
16.780003,116,10123.223534
11.406665,174,10123.520695
29.573332,187,10137.729784
13.113335,97,10144.510464
24.233328,197,10147.797086
28.333328,208,10188.188946
24.879997,178,10213.292031
28.933327,225,10218.240412
2.706664,161,10238.324874
19.64,149,10250.786283
24.146667,143,10256.304723
27.226656,203,10266.876549
9.419994,196,10284.724839
17.506668,141,10287.618204
26.593332,145,10308.731327
25.946665,159,10332.116261
18.979998,203,10340.416815
16.173332,125,10364.711737
7.2666636,165,10367.102644
31.746666,183,10367.631159
18.273325,200,10372.262047
27.526665,170,10390.55226
25.306664,182,10426.326259
20.46,149,10462.034133
15.939999,193,10463.951272
4.5599957,191,10475.40739
18.913332,122,10478.572689
5.8133297,163,10489.285443
23.206665,183,10499.20061
18.219997,197,10508.251194
7.6000004,128,10578.518654
4.3266625,200,10588.854533
21.506666,145,10593.732809
9.966665,178,10607.780841
25.079998,190,10616.727873
11.326664,176,10632.499162
15.73333,174,10641.287123
25.019999,200,10641.512887
8.553332,180,10698.831851
4.9200006,155,10707.986313
17.260002,129,10715.161886
23.913334,172,10728.7776
24.386662,213,10730.282219
28.326664,216,10737.33005
32.026665,183,10760.032365
27.039993,194,10767.24213
17.386667,102,10783.621028
5.2533317,152,10798.55447
3.453332,129,10821.898199
19.173328,196,10839.33222
21.16,168,10840.921497
12.379996,182,10851.374478
26.226664,188,10881.453013
26.273329,169,10892.565842
27.03999,205,10901.089544
21.066668,156,10901.555095
6.839999,166,10941.569251
27.120003,164,10951.212841
9.353329,197,10964.107453
15.239994,228,10965.935924
25.26,158,10986.580306
6.659999,150,10998.68609
21.106667,178,11029.706849
26.699995,176,11029.706849
2.9799986,165,11082.875727
28.379997,163,11092.580941
26.899998,162,11110.29818
10.646663,169,11141.32637
20.673332,215,11160.98476
24.43333,211,11198.226314
21.086664,175,11200.985893
25.313334,190,11219.696389
4.1666675,130,11230.509512
29.28,172,11258.85964
24.159996,193,11310.663442
20.473333,132,11333.818431
27.199997,175,11343.403827
16.933329,206,11356.524896
18.619997,162,11380.719378
30.979988,207,11408.345667
28.43333,191,11416.983612
26.113329,165,11419.24799
26.646666,156,11480.592485
14.01333,179,11483.412916
10.286664,171,11502.631239
24.899998,162,11525.045171
24.126669,156,11544.57021
25.786663,171,11563.982012
16.053331,239,11567.575633
15.153328,213,11602.685884
8.246662,183,11638.985942
26.406666,169,11645.770447
28.273333,211,11660.004662
24.139994,166,11668.648414
22.993332,157,11709.594154
9.019998,166,11716.285102
26.366665,144,11734.770647
28.106665,213,11737.541063
30.239994,189,11814.010776
26.319998,194,11831.148823
18.193335,138,11843.472547
10.5133295,206,11867.184836
33.213326,230,11881.470094
14.053333,101,11906.14416
28.779997,211,11930.084433
33.45333,218,11935.454087
11.533324,242,11936.316581
9.799998,149,11957.568282
25.013329,163,11980.996371
20.333332,155,12011.888372
21.766666,175,12015.903378
18.566668,148,12041.236005
28.753332,168,12092.736175
28.95333,186,12107.653201
23.926664,142,12114.936196
26.439997,173,12120.217038
22.439995,229,12138.683582
20.613333,127,12151.787295
22.633327,205,12194.15099
22.619991,227,12212.508873
26.806665,162,12218.215045
25.73333,182,12253.898941
17.81333,205,12263.912029
23.019997,200,12272.160107
22.766666,165,12273.765476
21.706667,129,12282.224598
15.799997,221,12297.037658
24.479998,142,12308.567851
23.619997,154,12320.897271
13.459998,173,12386.161697
23.22,204,12392.007532
30.619995,192,12392.405915
27.699995,155,12403.484999
21.09333,204,12414.866627
28.113329,196,12417.820102
22.733332,156,12417.821104
28.039999,179,12447.521466
6.2666674,138,12485.670106
17.486668,121,12499.708871
22.019997,169,12501.723321
22.259998,148,12503.690914
20.9,185,12519.201742
25.119997,161,12521.190302
33.239994,178,12539.753115
1.9466658,148,12549.999773
21.406666,147,12584.339567
25.246666,163,12610.282177
7.733328,168,12619.923182
29.633326,178,12628.863833
22.880001,164,12637.302454
19.733334,140,12647.735954
31.226662,206,12662.077739
25.106665,138,12683.976102
30.84666,215,12686.963706
24.51333,161,12718.010781
25.633331,151,12728.750412
18.693333,114,12738.042332
26.273333,193,12748.91442
5.959998,179,12756.003849
27.373333,176,12764.975876
21.619999,139,12778.28162
24.966663,191,12812.703524
15.753334,114,12817.839337
18.64,143,12845.448347
21.573332,135,12856.747627
29.279995,193,12862.024897
20.586662,247,12895.279478
28.306667,167,12900.966813
26.566658,203,12902.771209
24.086664,161,12936.005071
19.193333,132,12970.769228
30.479996,209,12975.941739
20.720003,113,12995.676434
29.2,193,13002.664103
23.633331,219,13038.875646
31.386662,182,13056.245942
19.279997,198,13065.145312
25.060001,155,13076.69602
26.473326,209,13162.626534
29.439995,193,13174.556178
26.873327,199,13194.447902
26.839989,245,13201.503082
27.646664,181,13218.500038
15.086664,171,13227.566526
7.799999,160,13238.309588
12.246667,207,13276.902216
11.88,92,13305.580713
22.133333,139,13305.581717
17.933332,137,13323.801612
17.973333,131,13342.296645
23.233332,159,13345.275358
12.1333275,199,13358.391573
28.119997,149,13384.413609
19.773335,117,13389.873614
23.926659,209,13400.435487
25.299997,167,13423.040722
5.126663,177,13448.949911
31.34666,188,13472.143061
22.226665,170,13477.199838
17.193329,194,13480.911891
18.326666,138,13483.792433
11.040001,175,13529.17757
9.399993,211,13542.214217
20.59333,161,13542.215217
25.006668,170,13565.096266
14.4,142,13570.098258
8.3533325,162,13589.409709
32.426662,185,13599.905943
10.593326,225,13639.586048
20.72,145,13639.586048
20.393333,176,13662.380265
9.673331,199,13664.991993
25.019999,163,13689.362858
4.95333,180,13697.052802
16.906668,151,13703.925794
11.766666,174,13728.563984
19.653334,160,13756.513201
27.893333,163,13761.148083
29.686666,187,13813.880447
25.433329,187,13816.645951
3.159997,174,13855.364026
15.126667,108,13868.678225
27.69333,210,13878.516246
18.393333,218,13897.465972
3.9733315,176,13905.052682
30.906662,207,13964.924716
22.93333,146,13966.087043
18.553335,148,14001.41294
23.846657,225,14036.68254
23.393332,159,14049.11744
25.273329,190,14054.310096
19.333328,204,14070.122328
18.426668,153,14101.392949
10.079992,221,14102.812358
26.939997,171,14141.549701
16.98666,212,14142.9533
26.586666,175,14181.012968
21.779999,158,14189.107215
27.119995,200,14192.15283
24.913334,158,14217.7775
21.466665,166,14221.535211
32.479992,235,14229.055946
19.086666,139,14245.023257
24.159998,145,14248.609998
23.286665,135,14273.270591
30.07999,189,14314.984057
26.753328,187,14315.85706
29.96,167,14329.693435
23.886665,173,14348.938071
28.419992,186,14352.626035
31.32,183,14372.987876
27.106663,163,14393.710817
32.746662,238,14420.364183
14.206665,134,14422.372942
23.75333,156,14448.324243
27.586664,155,14475.312727
11.78666,202,14476.943816
24.12,165,14509.828527
14.866661,205,14516.814725
22.886662,144,14553.056783
8.746664,199,14572.464393
3.5999966,181,14586.317863
28.839996,163,14603.377673
3.55333,174,14632.851064
19.366669,137,14639.33035
24.093328,214,14664.857682
9.713334,179,14666.410264
18.586664,118,14675.330312
16.02,108,14685.910008
23.286669,158,14693.82992
31.606655,222,14737.694226
20.026663,131,14779.952713
21.579996,179,14786.628442
21.606668,141,14786.628442
17.133331,193,14808.852914
28.646664,160,14842.483373
24.813328,201,14856.377314
30.419994,193,14863.82298
24.066664,168,14891.640282
17.526665,198,14961.084196
26.053328,193,14963.411513
28.639996,175,14966.46835
9.77333,199,14969.367946
32.67333,210,15029.62886
29.61333,200,15037.150247
30.006664,201,15041.424402
4.7733297,177,15049.377572
20.04,134,15088.373437
21.84,150,15098.444293
24.966663,161,15105.837886
11.359999,163,15109.811212
24.493332,140,15154.950755
6.9599953,155,15178.806137
15.519997,191,15206.034902
10.89333,211,15242.932739
19.373331,181,15256.256676
8.006661,195,15282.188636
5.166662,190,15286.941451
14.699999,210,15316.474245
21.95333,178,15337.681618
24.926666,164,15359.069453
6.9266663,147,15369.900399
23.359999,153,15408.926878
27.546661,171,15462.414505
19.606663,151,15468.891317
11.046668,212,15477.10878
22.659994,164,15505.601852
10.98,110,15518.319037
24.019999,154,15521.798081
6.246661,247,15542.197909
15.339993,181,15542.197909
18.473331,141,15609.188048
22.919996,172,15631.676241
24.806664,162,15634.732263
25.02,163,15662.70484
29.406664,166,15681.493491
17.466665,175,15704.65869
29.379995,196,15706.730964
19.059998,110,15739.075004
10.179999,137,15740.933735
25.23333,214,15743.173503
19.973335,133,15762.554998
22.126665,146,15811.037915
13.433334,107,15830.187664
24.873331,190,15831.833595
25.44666,163,15848.081546
11.8066635,188,15874.385774
17.593332,177,15905.448717
26.113329,193,15932.507962
27.326664,174,15935.033018
4.3466663,98,15945.039184
25.31333,144,15999.851781
6.6733294,169,16000.280776
26.359999,188,16045.545541
1.6799982,147,16050.839324
20.12,136,16068.194275
14.313332,199,16075.218976
29.919998,168,16087.479098
24.300001,179,16092.670927
23.026665,151,16113.020998
29.733332,177,16128.244383
27.979996,173,16172.726918
15.386667,124,16174.398354
29.099998,184,16200.340405
22.739994,192,16211.093523
27.026663,165,16230.888491
25.719997,198,16235.531424
19.293335,252,16235.880286
22.493334,171,16258.418706
18.500002,130,16270.155169
31.50666,176,16305.6311
20.66,150,16317.591706
16.966665,115,16325.801723
22.820002,159,16333.057342
20.486666,143,16341.264963
20.039999,114,16356.657503
25.739998,152,16373.490175
15.926668,109,16409.19049
25.439993,238,16419.724319
18.046667,135,16421.030493
16.220001,133,16442.301477
21.346664,188,16461.511281
19.260002,154,16488.990108
21.42,141,16495.757031
22.65333,194,16505.747914
14.640001,106,16513.829001
15.986668,110,16517.9777
23.72,146,16536.516023
23.293327,147,16559.468324
18.88,144,16571.426408
20.513334,138,16592.512913
18.64,124,16600.570578
16.699999,133,16604.540079
21.833334,144,16606.224689
16.160002,119,16615.448137
31.939999,190,16625.81947
19.646666,146,16680.386958
25.419996,171,16687.146045
11.146667,116,16699.000137
20.760002,147,16724.557737
27.173332,170,16737.705351
27.853327,184,16739.602935
27.399996,156,16753.166717
9.379998,170,16753.167718
17.873335,119,16779.378629
16.466665,130,16783.835917
14.193333,119,16794.336802
14.493334,103,16838.943587
16.460001,120,16838.943587
21.659998,162,16858.039831
24.57333,175,16879.166378
18.653334,172,16893.606924
2.2466645,161,16922.672777
29.546663,162,16926.458243
26.113333,155,16932.177961
26.533329,162,16977.014817
25.42,165,16980.384424
27.299995,192,17034.401967
15.766666,164,17036.479687
7.5,153,17040.9239
22.619997,152,17075.528971
23.046667,159,17080.010299
19.819998,120,17104.852522
31.286663,196,17110.84224
26.359997,145,17160.43524
29.253332,165,17183.059042
20.22,140,17413.132569
6.7599964,247,17425.546347
26.50666,203,17439.241609
17.726665,177,17444.346308
26.853327,159,17456.881937
25.999996,175,17463.761693
19.193333,133,17484.249511
13.639999,99,17523.995231
15.17333,187,17539.559259
24.979996,177,17556.757752
27.17333,198,17568.995003
9.213331,180,17576.070465
25.54,194,17591.96964
20.999998,148,17600.417133
32.979992,203,17614.687551
14.360001,120,17627.927515
2.8733306,163,17650.029428
23.699997,126,17656.585352
26.179996,182,17705.993964
26.399994,202,17706.997686
23.953331,162,17720.625387
23.793333,177,17722.593083
25.146667,139,17740.591486
19.586664,118,17742.959312
19.293325,197,17769.972311
23.753332,207,17839.125642
21.759998,133,17843.622726
20.313332,156,17853.764762
20.246666,125,17864.02102
23.419996,160,17870.989846
24.05333,154,17885.016293
10.96,203,17894.81585
11.453332,166,17929.416584
20.053331,145,17997.147009
20.393333,165,18007.84134
23.246664,185,18015.642675
18.653332,165,18030.048532
25.033329,150,18032.713717
14.393333,116,18041.136567
28.613323,212,18045.85696
23.213327,160,18047.643015
23.526665,138,18107.594968
28.813328,150,18111.111485
28.786661,172,18137.337307
21.326666,142,18139.165299
20.233335,144,18143.89543
26.73333,173,18153.227073
12.899998,202,18176.516672
19.746664,205,18188.27773
16.48,113,18241.559747
29.173328,160,18241.559747
20.746666,139,18259.742289
22.199999,179,18261.456073
22.253332,145,18265.808529
22.653336,136,18313.724955
18.506659,193,18328.363722
18.946663,173,18336.503679
21.98,141,18379.51849
17.953333,127,18389.174906
18.806667,134,18398.869814
28.006662,156,18417.354554
25.27333,181,18420.639187
22.439999,152,18487.526217
11.659998,174,18495.158715
11.799999,113,18499.274633
20.846666,108,18510.365201
29.019993,175,18514.95337
18.506664,195,18588.719718
32.37333,188,18620.22159
4.9333334,109,18633.892545
21.553331,131,18644.542323
24.106665,145,18648.949092
23.286665,148,18655.395847
27.893322,222,18658.722857
13.899996,197,18702.173238
15.873333,122,18714.265421
25.993332,164,18729.832816
21.726665,148,18738.814844
22.933332,140,18742.76732
27.346663,139,18754.828221
24.660002,165,18760.883167
24.46,153,18761.764766
25.186663,158,18832.812714
22.93333,127,18836.128797
34.96666,205,18855.619559
19.473331,137,18857.044041
22.826664,144,18868.161179
30.50666,200,18877.927582
30.339993,182,18895.775965
29.299995,215,18904.109944
15.1,106,18910.806842
20.159998,121,18938.749228
25.91333,155,18946.843182
20.099997,143,18976.424978
25.486664,137,18990.909762
29.306662,197,19010.075765
33.819996,217,19014.356421
32.38666,171,19032.234855
28.733332,190,19059.84298
18.233334,115,19079.361414
31.493328,191,19102.599866
30.8,188,19109.997981
19.946667,124,19135.264591
29.386658,167,19158.513435
26.146662,165,19203.145446
17.3,102,19218.407595
18.326666,123,19218.408596
31.013325,204,19227.31044
33.426662,174,19242.12931
30.066666,162,19270.193385
22.819996,153,19280.431638
24.673332,169,19312.170814
31.3,159,19341.502028
15.086666,95,19355.25617
16.46,156,19360.540079
29.579998,172,19364.525775
31.919994,178,19368.811187
7.913328,165,19380.759226
21.506666,133,19419.374446
30.146664,172,19422.537092
25.226665,140,19469.131371
27.706667,162,19472.209754
25.846664,153,19476.758177
22.306665,140,19480.62566
11.906664,176,19507.015706
28.179995,203,19554.618789
12.18,118,19601.766268
19.019999,131,19608.928461
20.126665,136,19620.965348
28.77333,153,19630.462598
20.233328,214,19634.201773
17.35333,237,19658.422976
24.23333,165,19678.360946
26.459997,172,19734.990383
24.86,140,19741.78617
13.446666,140,19768.083005
21.706665,163,19770.501148
14.493334,159,19775.967764
27.573332,158,19782.942074
13.986667,107,19784.509586
29.73333,184,19825.460732
8.806667,127,19843.456116
27.233332,191,19897.387345
28.439991,175,19905.982365
25.706665,181,19911.858557
26.479998,198,19933.30606
25.613325,204,19949.388556
17.713326,205,19952.895274
25.993328,167,19964.208093
23.759998,148,19966.317814
23.246664,146,20014.001864
19.366667,116,20022.138828
24.32,147,20022.312493
18.119995,192,20070.927191
13.026664,153,20088.347247
32.00666,185,20097.440877
32.99333,182,20097.44218
20.726667,193,20119.955
12.706667,123,20122.420516
23.733334,148,20143.839293
28.22666,190,20172.595418
22.006662,152,20182.0841
19.793331,129,20186.235606
23.433332,161,20206.293518
25.39333,138,20210.547758
24.526663,182,20215.92939
26.826664,179,20264.876054
36.34,229,20274.57308
21.953331,156,20293.527012
16.033333,129,20307.201603
32.559998,177,20307.202603
26.386665,139,20309.87114
28.099997,196,20311.646594
21.96,145,20313.365427
27.206663,162,20392.51355
32.73999,188,20401.597349
22.046665,133,20406.244308
23.599995,156,20408.616478
24.039999,145,20416.892422
24.766666,147,20419.065325
21.600002,185,20452.838439
30.979992,235,20490.211624
21.353333,129,20513.161716
13.046666,154,20515.031566
8.139996,163,20528.689342
28.033333,149,20529.270011
29.879995,165,20540.006175
25.679996,131,20547.285174
30.41333,185,20549.623887
22.193333,135,20609.480386
26.753328,160,20626.764228
29.766665,197,20635.631865
20.319996,121,20637.895021
25.286663,133,20639.508414
29.379995,159,20665.64715
12.33333,202,20678.978015
13.833333,132,20710.99877
36.913334,261,20720.801196
33.28666,175,20750.79851
23.66,127,20753.235664
25.73333,173,20760.113156
10.433333,181,20768.532175
29.033333,210,20791.94012
25.799997,155,20795.172716
23.646664,140,20826.915324
29.159994,148,20845.859199
8.046668,122,20875.422571
30.886665,164,20896.958869
28.406668,155,20896.958869
32.58666,181,20909.953712
18.979998,116,20917.611066
27.259998,155,20922.750615
4.026667,110,20934.176054
24.846666,179,20945.867351
8.253335,118,20995.772797
26.599997,168,21000.572769
29.159996,160,21012.532614
23.479998,165,21015.426356
22.75333,148,21021.02426
21.340002,135,21026.762256
34.92667,183,21072.297737
33.673325,214,21074.273514
26.286661,165,21110.432179
24.353329,169,21118.904131
21.826666,142,21123.312791
30.386662,176,21147.471069
29.493332,191,21161.550335
27.286667,147,21188.618239
25.899992,225,21203.429797
27.506662,159,21205.491561
14.513334,93,21209.712888
26.03333,150,21249.30882
22.52,137,21270.922519
23.886662,194,21276.237472
17.553333,116,21288.712846
8.406666,166,21289.516292
22.779995,149,21330.184148
17.873333,163,21339.806481
25.066658,176,21350.274466
13.093334,109,21377.10122
21.639997,125,21390.742861
18.326664,178,21397.575698
17.446661,208,21447.519754
32.14666,215,21450.192672
25.333332,153,21454.716558
29.28,161,21465.830344
26.513329,162,21473.14625
22.946667,133,21476.882324
23.546667,146,21495.020849
30.059994,171,21505.256073
19.94,141,21534.943758
23.220001,136,21537.067787
12.073334,116,21550.719233
26.739996,173,21555.536523
20.366667,133,21557.286993
26.773335,159,21565.144739
4.0800004,93,21601.147049
21.199997,169,21625.032075
24.326664,187,21625.033075
21.446665,156,21651.852634
9.866668,137,21656.588677
25.899998,147,21664.861681
22.313332,147,21705.09327
19.433329,202,21710.107648
35.52666,228,21712.213804
19.72,118,21727.623172
34.6,185,21750.93923
27.8,154,21755.996845
26.026663,162,21770.164696
15.106663,219,21775.506789
25.69333,141,21805.115217
22.633331,150,21805.115217
17.213333,112,21828.72789
9.593327,191,21836.083228
30.91333,173,21845.621862
25.506662,155,21859.177858
25.41333,170,21887.129163
22.340002,129,21888.863561
28.806664,193,21897.276455
20.03333,134,21912.035434
30.44666,173,21916.320436
30.446663,169,21956.234478
34.33333,212,21976.632209
29.813326,180,21981.307846
27.993332,168,21999.47962
22.713335,127,22000.420333
19.866667,123,22001.680845
27.113333,164,22009.781445
24.999994,198,22022.158627
23.34,153,22059.692991
26.119997,140,22071.302151
22.393332,133,22088.488017
17.179995,168,22088.489018
25.146664,152,22101.911314
32.55333,170,22119.088718
26.239996,203,22130.271346
16.353334,182,22137.158934
18.779999,144,22145.816961
16.66,117,22154.869756
25.866665,147,22160.254749
24.93333,147,22172.568193
21.526669,125,22188.456618
26.279999,158,22191.274716
8.973334,122,22230.186492
26.99333,169,22232.017668
33.333324,187,22253.107934
25.186666,167,22284.635901
14.506664,190,22285.209667
23.686663,219,22286.130496
29.45333,163,22299.090548
31.406662,167,22303.037452
28.126667,149,22349.567604
24.566666,188,22356.335267
32.833332,199,22364.925036
21.246666,135,22372.379885
24.813334,172,22395.027057
24.03333,189,22405.643039
7.5066614,176,22418.702775
29.366663,219,22440.74681
22.439999,126,22446.783279
30.819996,151,22453.06831
15.8066635,173,22461.164537
14.533333,103,22469.138661
16.4,120,22471.451827
27.526667,154,22471.452828
32.119995,168,22519.674077
22.326666,129,22532.645565
18.253334,106,22535.571541
25.386665,154,22541.714026
29.459995,169,22545.929647
26.959997,167,22562.642055
27.846666,166,22572.54171
18.279993,185,22590.116035
18.72,128,22601.891532
23.38,165,22639.115888
26.406664,175,22651.168418
31.733334,194,22654.780732
18.846666,114,22674.76955
30.053333,175,22676.811152
27.43333,146,22679.975582
34.88,218,22683.277375
14.193327,186,22692.48186
18.879997,122,22722.148119
24.799995,167,22737.656428
17.533337,114,22738.660587
26.23333,151,22742.309186
19.619999,119,22745.643666
20.933332,121,22749.228312
22.733332,130,22761.278668
28.699999,182,22774.120904
23.25333,137,22799.537149
21.093334,121,22807.286635
14.866667,144,22826.200879
27.479998,149,22856.153526
38.499996,194,22861.881906
17.966663,197,22867.742886
22.206667,190,22868.951514
25.219997,144,22872.095214
22.68,143,22903.022582
23.206667,139,22918.395368
28.72667,185,22923.829145
27.979998,161,22959.506152
25.426662,148,22963.050517
32.73999,185,22986.10601
33.57333,191,22989.400497
32.626656,209,22997.235821
22.18,128,23004.864072
28.539997,180,23018.113333
29.499994,173,23027.835238
11.046666,112,23034.624855
19.273335,126,23072.038411
21.199999,133,23072.927061
21.753326,220,23109.467133
